FeatureX,FeatureY,User_ID,Countries_ID,Created At time,Created At Year,Created At Month,Created At Day_of_month
0,0,ID_8JR2YYFR,,12:15:20.282034,1,3,18
0,0,ID_FF7M2WRR,,00:39:09.667640,1,12,10
0,0,ID_ZWOF0URW,,19:09:02.489168,1,3,2
0,0,ID_CM2M0SXQ,,07:02:54.747654,1,2,25
0,0,ID_PNZ9T1TJ,,20:48:08.141332,1,2,19
0,0,ID_N9O65X8T,,07:55:23.349608,1,2,9
0,0,ID_3JJJ3NUP,,12:29:27.310075,1,3,29
0,0,ID_JGWQZYHZ,,01:39:54.220130,1,2,15
0,0,ID_TS7JLCUU,,05:23:16.415164,1,4,26
0,0,ID_AFX6X01H,,17:00:11.557842,1,4,23
0,0,ID_LXPELM7N,,13:37:25.282487,1,3,30
0,0,ID_IENGBSC5,,15:48:43.703919,1,5,5
0,0,ID_YZUX58XO,,19:33:52.482688,1,2,19
0,0,ID_ZZMHNLNT,,10:55:11.435972,1,4,1
0,3,ID_HUCZVNR9,,07:06:43.119873,1,5,18
0,0,ID_R51IJVI9,,10:08:57.599061,1,3,12
0,3,ID_BWDAPEER,,16:41:02.062613,1,12,28
0,0,ID_J70KKDTP,,08:16:50.449288,1,3,21
0,0,ID_9CCLBQ5R,,10:51:57.193235,1,12,22
0,0,ID_NBWKZC58,,02:21:47.912740,1,3,29
0,0,ID_MUG6GHJV,,08:43:01.176692,1,3,3
0,0,ID_VBX5L6RJ,,15:51:11.672255,1,2,22
0,1,ID_9XWN2YX9,,05:32:56.112206,1,5,14
0,3,ID_R7G127K2,,10:10:08.443495,1,1,27
0,0,ID_4OI8ZBGG,,14:11:24.209833,1,4,11
0,0,ID_625MIF22,,15:19:13.433962,1,3,4
0,0,ID_TAO8LC0C,,00:58:57.935523,1,5,7
0,1,ID_79H03DDW,,00:57:42.482701,1,5,12
0,1,ID_DKURPF46,,19:45:29.385794,1,5,26
0,0,ID_HSQ7XBH2,,02:51:25.864680,1,3,30
0,0,ID_URT56CQ9,,16:03:42.712025,1,2,29
0,0,ID_DHNMHYM5,,06:03:53.268224,1,2,15
0,1,ID_YYTVFQB6,,21:41:37.009083,1,12,20
0,0,ID_9I645G6K,,16:02:15.107044,1,5,11
0,0,ID_ZL5KVZZ7,,21:58:41.231962,1,2,28
0,0,ID_QUFQPCY9,,20:05:54.755947,1,4,19
0,3,ID_7YVZBUNL,,13:49:42.995770,1,4,22
0,0,ID_LKSE6WEE,,14:57:58.639045,1,5,4
0,3,ID_SBD1E21M,,12:26:07.598679,1,12,6
0,0,ID_DK6FQW63,,16:24:22.895251,1,5,5
0,0,ID_O5AII4GO,,16:25:05.942695,1,5,5
0,1,ID_NS0JR0ST,,15:31:18.499698,1,2,17
0,0,ID_PDORP3HZ,,16:26:04.559439,1,1,30
0,0,ID_RCT3U964,,20:02:49.659239,1,4,16
0,0,ID_2ETZRURZ,,20:30:22.695467,1,3,28
0,1,ID_6KCL97UY,,10:38:17.713229,1,11,6
0,3,ID_Z52IMRLW,,11:23:35.826998,1,2,19
0,1,ID_TJ1OKSLG,,00:38:59.786787,1,4,2
0,1,ID_6B1032KM,,11:39:26.964084,1,3,2
0,3,ID_MAAW7S5G,,18:42:51.886217,1,3,19
0,0,ID_0CL704LI,,15:33:04.404957,1,5,23
0,0,ID_7EKTNTXT,,15:52:59.317441,1,4,12
0,1,ID_3YUVQU3D,,14:17:53.448912,1,2,21
0,0,ID_CDMQQHUM,,00:53:16.486916,1,3,11
0,0,ID_3NKEWEC0,,09:17:34.827942,1,2,27
0,3,ID_UH5AKN45,,13:22:19.047120,1,3,8
0,0,ID_RUIBBWOV,,00:59:46.503826,1,2,15
0,3,ID_OWZTF69C,,09:27:21.466822,1,2,3
0,0,ID_V5J093Y9,,21:06:02.407964,1,2,25
0,0,ID_1PSAAITO,,05:33:09.554315,1,4,22
0,0,ID_2ETD3PQG,,11:43:20.955467,1,5,14
0,1,ID_7UIG2703,,06:31:39.405079,1,2,8
0,3,ID_D3V3HMWS,,00:59:30.509988,1,2,20
0,0,ID_KDL4JPV2,,08:49:29.090605,1,5,7
0,1,ID_KCFTLTIF,,16:27:45.540683,1,5,26
0,0,ID_TX9PXYYA,,16:43:04.437123,1,1,29
1,0,ID_A7AERWZQ,,05:09:29.718313,1,12,19
0,0,ID_K3X8I8R2,,11:28:09.328016,1,11,18
0,1,ID_5XYSH7WY,,06:39:17.917548,1,2,9
0,0,ID_UXVAHV54,,17:42:42.611579,1,5,26
0,0,ID_KB954XK2,,19:37:33.987210,1,2,26
0,0,ID_EDFBA2YG,,04:43:41.099062,1,4,12
0,3,ID_7Q9L0LOZ,,10:15:56.651652,1,4,5
0,0,ID_UT1QIPL7,,09:05:43.581380,1,5,26
0,1,ID_BOSKX74Q,,07:13:16.112398,1,4,23
0,0,ID_FZN67S8D,,12:14:32.635376,1,3,18
0,3,ID_JVFFT64T,,13:57:52.721450,1,4,17
0,1,ID_AXQPIBZ6,,21:10:35.556554,1,3,1
0,0,ID_Z9G4ZIF9,,06:08:22.066846,1,2,14
0,1,ID_WPGYRBHD,,16:34:15.787003,1,3,2
0,0,ID_AMG8E8YW,,08:04:38.795345,1,11,28
0,0,ID_MSF2JD6C,,07:21:36.378261,1,2,4
0,0,ID_XRQ1HNHO,,03:01:56.826950,1,5,3
0,0,ID_RYETJL7H,,09:45:41.881407,1,3,15
0,0,ID_9QYE2I93,,02:36:37.651700,1,1,9
0,0,ID_7KEINDYJ,,06:56:44.707612,1,2,21
0,0,ID_K7WZVG6G,,14:08:35.320702,1,2,18
0,1,ID_FZZAVDY4,,15:14:25.887129,1,5,18
0,0,ID_9XP3I118,,12:14:25.362830,1,3,18
0,0,ID_G6O34Y0C,,22:18:53.514249,1,2,19
0,0,ID_S5XVJWPE,,07:50:58.567811,1,11,21
0,0,ID_BG4BA8AG,,08:25:36.547303,1,5,14
0,3,ID_MUID2J0F,,16:34:07.794963,1,4,11
1,0,ID_QXALWANQ,,11:51:37.345260,1,3,4
0,0,ID_6JZIJ8I2,,01:13:44.004243,1,3,6
0,1,ID_APKFZX9A,,10:35:11.791337,1,3,27
0,0,ID_0STONKLH,,05:43:56.119625,1,2,15
0,0,ID_M51UZL4F,,08:42:41.491425,1,3,23
0,3,ID_DHVZB3T2,,17:19:16.199423,1,1,5
0,0,ID_SJ2IEN6K,,14:28:16.605118,1,3,31
0,0,ID_QFZL6OR9,,12:58:27.159952,1,3,6
0,0,ID_6HI1N7MS,,13:38:57.428344,1,3,27
0,0,ID_95N3U5W0,,03:10:02.485198,1,5,2
0,1,ID_VM23AXWB,,10:20:53.767794,1,5,5
0,1,ID_BY001BAP,,12:45:38.683948,1,2,15
0,0,ID_P5Q4MLDG,,23:03:04.245600,1,2,20
0,1,ID_GRU96DXI,,10:31:31.205725,1,3,29
0,1,ID_KU3TX8SV,,02:42:59.063807,1,3,31
0,3,ID_BYTT6R4C,,03:31:11.418751,1,3,31
0,1,ID_QPZG7BAR,,21:49:01.852660,1,5,19
0,1,ID_6L6E5XBI,,15:01:56.733939,1,5,26
0,0,ID_Z11WA42Q,,08:20:16.452407,1,3,9
0,0,ID_C64QVIRB,,05:13:58.415109,1,2,28
0,0,ID_XRNMFIYJ,,18:07:49.082147,1,5,1
0,0,ID_M0PI0B4D,,06:16:40.624521,1,5,12
0,0,ID_Q6WPX3DD,,07:22:11.767092,1,2,15
0,0,ID_EWSS5C27,,15:30:52.379228,1,2,11
0,0,ID_GG2Q60L5,,09:02:37.514353,1,5,17
0,0,ID_ZFN2QWUD,,20:48:03.012325,1,4,23
0,3,ID_AXKDF0EV,,13:26:53.934090,1,11,27
0,0,ID_ZBIS8TDG,,16:59:31.524620,1,2,1
0,1,ID_8AU9RS62,,07:50:43.046861,1,2,15
0,3,ID_VYRCD0VC,,01:11:28.490900,1,5,26
0,0,ID_S61UHPHE,,04:51:02.143840,1,5,12
0,1,ID_1GTLDFUL,,07:37:28.881731,1,4,10
0,0,ID_GODFJ7FM,,16:53:07.756257,1,2,16
0,0,ID_EJU4HYHS,,11:17:35.193556,1,3,3
0,3,ID_21W9RF0B,,02:07:30.776868,1,2,4
0,0,ID_X7NNOHKP,,00:13:49.737022,1,2,14
0,0,ID_KNZHMLSX,,14:35:03.685765,1,4,16
0,1,ID_1UOXRBTY,,19:29:08.531192,1,3,5
0,0,ID_BKH0OLEI,,19:23:09.672508,1,5,7
0,0,ID_JKK24RQL,,10:37:45.755678,1,4,20
0,0,ID_QSCZ6V8A,,22:20:23.684065,1,5,5
0,3,ID_6RIGWYXB,,05:37:53.488000,1,12,15
0,0,ID_ZD20NJFA,,20:10:36.051321,1,5,13
0,0,ID_HYXXQDAT,,23:11:40.016999,1,4,23
0,0,ID_1K6P3WGK,,22:22:09.631354,1,5,17
0,1,ID_LREGN305,,06:29:46.529416,1,11,8
0,3,ID_HBPSHX1L,,18:21:18.912108,1,11,29
0,0,ID_9ZXC39QZ,,12:05:35.807795,1,4,9
0,0,ID_KOHQTJ35,,04:39:39.773875,1,3,3
0,0,ID_CZ1FGF4P,,23:03:42.253940,1,5,18
0,0,ID_9ZD550PX,,08:17:02.059240,1,5,12
0,0,ID_SG7DS4XS,,08:12:17.977328,1,2,15
0,3,ID_6D0ONHHE,,20:07:38.448790,1,1,6
0,1,ID_JT2W9K05,,23:03:00.028632,1,3,1
1,1,ID_Z0GLL7N0,,03:38:50.303260,1,3,4
0,0,ID_SSE2SXWF,,19:02:25.877987,1,5,9
0,0,ID_2TJGJ92J,,08:34:55.327347,1,3,29
0,0,ID_MIII4XC3,,13:47:08.561718,1,3,5
0,0,ID_MCL1XO7Y,,23:12:17.442732,1,2,22
0,0,ID_XXBDI762,,14:26:49.127799,1,5,1
0,1,ID_I6OXY48V,,18:32:58.838971,1,11,18
0,0,ID_7ONB988Y,,06:10:18.124238,1,3,24
0,1,ID_NGBE556A,,21:21:57.773273,1,2,27
0,1,ID_0VMN9OT5,,09:02:57.403829,1,5,17
0,0,ID_1ZORHJL3,,18:37:27.524889,1,4,11
0,1,ID_0R9AGRF0,,06:09:01.821979,1,3,29
0,0,ID_WDET43C4,,08:41:26.406428,1,4,27
0,3,ID_YIAHALUS,,14:58:27.855653,1,3,3
0,0,ID_4YP2SII5,,07:38:16.810702,1,4,8
0,0,ID_QR2HEY6L,,22:05:18.141841,1,1,15
0,1,ID_O0W2OBHQ,,16:23:31.681607,1,5,7
0,1,ID_3SJ8V75W,,11:33:49.324802,1,5,14
0,0,ID_ECQAGDAC,,08:59:34.399727,1,3,15
0,0,ID_E778H6QO,,08:38:50.129378,1,3,23
0,0,ID_VB7JHNJJ,,23:27:29.295094,1,5,22
0,3,ID_1SD3BB42,,06:53:43.418643,1,5,23
0,1,ID_G8A8DNQB,,10:49:55.826501,1,5,1
0,3,ID_CB7GHJCN,,19:10:39.535118,1,3,20
0,1,ID_5CEMFVAJ,,05:33:51.049885,1,3,8
0,1,ID_XV7IUFWC,,11:56:02.414076,1,12,6
0,0,ID_FTN4ORQP,,01:54:41.596507,1,5,12
0,0,ID_E2T9S7DX,,08:46:07.163729,1,5,22
0,1,ID_9SWBFJ5T,,12:50:24.141579,1,4,9
0,1,ID_24VSGVK3,,09:01:21.476356,1,4,7
0,0,ID_DLBKWSF7,,12:32:12.372232,1,5,5
0,0,ID_1OYMXYAE,,18:18:06.718538,1,3,5
0,0,ID_HO0UPJ2L,,15:18:57.178714,1,2,27
0,3,ID_2PYQUHOR,,02:48:59.485338,1,3,3
0,0,ID_GX2CG69E,,22:13:21.612192,1,2,24
0,0,ID_1M6NOWJS,,21:18:38.031962,1,3,4
0,3,ID_KDLD3RT6,,21:12:20.683947,1,3,27
0,0,ID_9DEEW3XS,,14:13:23.779304,1,3,3
0,3,ID_0GPICP2B,,18:11:18.633398,1,1,3
0,0,ID_KYPHVLB7,,17:43:37.535507,1,3,25
0,0,ID_WIASL75J,,03:49:21.367643,1,4,12
0,0,ID_J4ZTRF30,,13:50:32.550652,1,4,11
0,1,ID_1GLNJMIM,,12:39:52.085344,1,5,13
0,1,ID_L7IR9AKT,,12:16:19.218259,1,3,18
0,1,ID_X5FORUMW,,03:16:37.880095,1,5,17
0,1,ID_E4VWZ1JR,,08:56:54.387412,1,2,22
0,3,ID_0ZTTMU0R,,12:54:54.065936,1,4,24
0,0,ID_IQM11FX0,,21:04:34.575361,1,4,24
0,3,ID_0GKC20W2,,06:34:16.715486,1,4,5
0,0,ID_5JPM6SIF,,11:11:16.750356,1,3,2
0,1,ID_6DPD38CO,,15:38:20.186529,1,5,26
0,0,ID_7F10VOSA,,13:51:12.239849,1,5,1
0,1,ID_O14WFP6T,,09:10:06.161140,1,3,13
0,0,ID_J55FKTZT,,16:29:49.060282,1,4,7
0,0,ID_OLHE2H3H,,17:18:45.865287,1,3,30
0,1,ID_EL8Z1JR1,,22:29:09.476875,1,4,19
0,0,ID_SFZYBZ7U,,22:55:32.884605,1,4,4
0,1,ID_V9XBJAHG,,11:18:29.391089,1,5,22
0,1,ID_XD0SYVJV,,23:35:28.271626,1,4,19
0,1,ID_04PFZ8EZ,,11:05:30.724685,1,4,10
0,0,ID_BEIBFQXD,,15:52:22.490192,1,3,17
0,0,ID_B6XSXJ12,,12:07:55.886840,1,2,24
0,0,ID_D1HVXOXX,,19:00:37.228694,1,3,5
0,0,ID_NNR7P6R5,,04:20:44.968762,1,1,3
0,1,ID_1650GF4N,,20:30:55.804921,1,2,24
0,1,ID_JPYG2K50,,11:13:18.081510,1,3,3
0,0,ID_34X0E32U,,20:45:31.540483,1,1,29
0,0,ID_7Y0TFOQA,,11:40:41.849683,1,3,4
0,0,ID_8AIIUZML,,11:35:53.043871,1,2,31
0,0,ID_88LE9TR0,,15:02:30.939024,1,2,14
0,1,ID_A1JA0DJJ,,07:06:50.479635,1,4,15
0,0,ID_CUWSDMA0,,02:15:27.329627,1,4,30
0,0,ID_7GSWM296,,07:35:58.676273,1,2,28
0,0,ID_ACBR29DZ,,19:38:48.201855,1,2,22
0,0,ID_65HKA41I,,19:43:27.979529,1,2,24
0,1,ID_549OEYPB,,10:38:56.007731,1,3,7
0,0,ID_BUC5BQSF,,06:55:24.128276,1,3,1
0,3,ID_IBP2QRPN,,06:12:26.211614,1,11,4
0,1,ID_L97A7RS9,,14:16:35.287635,1,5,15
0,3,ID_YAJ796U7,,16:20:49.896651,1,4,22
0,3,ID_CIW20K2R,,12:09:39.410774,1,5,12
0,0,ID_2UBRAIWI,,07:50:22.691170,1,4,26
0,1,ID_4LAS16N7,,23:15:31.444369,1,3,5
0,0,ID_SWQXU8G1,,11:42:18.298202,1,2,23
0,1,ID_SN0EREUI,,07:25:47.895958,1,3,25
0,0,ID_KW4IC7SX,,09:50:40.508604,1,2,19
0,1,ID_0OKAWKL5,,12:53:55.254126,1,2,22
0,1,ID_GAPM2OTK,,08:08:02.788835,1,2,21
0,0,ID_LO332EXW,,05:42:37.053549,1,5,12
0,0,ID_UZ3EZH8P,,22:19:31.369274,1,2,28
0,0,ID_COP7XSYD,,15:52:27.805395,1,5,10
0,0,ID_DDPAM1OD,,22:14:47.481929,1,3,29
0,0,ID_5DQMGGQF,,04:46:32.980813,1,5,12
0,0,ID_H27CH9FQ,,09:41:52.989753,1,1,15
0,0,ID_VUZMZJPE,,15:25:33.486480,1,12,18
0,0,ID_KF0UE4K4,,09:49:25.370690,1,2,19
0,3,ID_U5YQSVTB,,18:26:11.466335,1,1,15
0,1,ID_MDP8TRYY,,18:22:37.700189,1,2,24
0,1,ID_LH1827RM,,10:50:40.014624,1,2,13
0,0,ID_YK6BNMZ0,,10:05:49.727014,1,1,28
0,1,ID_INVHU3GH,,06:27:25.044360,1,4,13
0,0,ID_G0P5W9BX,,09:29:57.505119,1,3,22
0,0,ID_2KHQL0TV,,20:43:05.961997,1,2,27
0,1,ID_POYBEGV6,,03:21:41.986527,1,12,6
0,0,ID_ALFFATPA,,14:23:57.925477,1,2,10
0,3,ID_9NRM2RK8,,01:34:51.040880,1,3,3
0,1,ID_XCVRK50Z,,14:47:57.418207,1,2,23
0,0,ID_TPC672GR,,14:24:25.217309,1,4,26
0,0,ID_OMWHQLJ3,,08:14:47.065105,1,5,1
0,1,ID_WB6O1NFS,,18:33:23.410102,1,4,7
0,3,ID_DXGT1B0P,,14:14:48.726936,1,4,19
0,1,ID_QAU4ULS9,,11:28:59.478940,1,3,10
0,3,ID_312B9NGT,,10:55:05.228297,1,3,31
0,1,ID_L9W91HXK,,14:47:56.067867,1,3,29
0,0,ID_SLMFQQTT,,16:16:14.694976,1,2,27
0,3,ID_UX7YF6VS,,09:22:03.306729,1,5,6
0,3,ID_LDMVQX0H,,17:12:32.677658,1,5,22
0,0,ID_H6B77DC7,,17:41:00.142491,1,5,11
0,3,ID_DN0HEYL5,,08:23:39.661448,1,12,4
0,0,ID_5TD82MSO,,11:18:58.883064,1,4,9
0,0,ID_1M998D5B,,06:23:30.954705,1,3,1
0,0,ID_DFVX2VNR,,06:26:29.528477,1,5,24
1,0,ID_6T7EOOHH,,20:31:15.104825,1,2,16
0,0,ID_VIZUEORV,,05:57:15.496801,1,2,28
0,0,ID_VSME6F69,,10:44:27.898724,1,5,12
0,1,ID_VTI20YVG,,11:30:41.168267,1,5,19
0,0,ID_2U249AYM,,14:32:22.023112,1,3,20
0,3,ID_EEQHX6IO,,02:58:53.889017,1,11,18
0,0,ID_H60AOKZD,,14:33:47.880816,1,4,5
0,0,ID_QBKR5O47,,08:43:27.807613,1,3,23
0,1,ID_0658QXI5,,12:44:11.027139,1,2,10
0,0,ID_HFK3TAR7,,08:36:12.067293,1,3,16
0,0,ID_RFW39434,,17:17:48.564728,1,1,9
0,0,ID_ZQM6PUGO,,13:45:13.929674,1,4,16
0,1,ID_5QYO7BTH,,08:56:31.061292,1,5,4
0,0,ID_4R1Y5K5L,,14:02:31.577579,1,3,14
0,0,ID_VBQZKIVQ,,11:16:53.994821,1,4,15
0,0,ID_A6OGUKKW,,13:00:45.102855,1,2,22
0,1,ID_FDGEMBFF,,12:26:04.063680,1,5,5
0,1,ID_YXG500EC,,23:49:27.363206,1,4,25
0,3,ID_L68ANEPA,,13:20:06.104330,1,2,20
0,0,ID_M5Y40B5W,,11:18:48.169743,1,5,12
0,1,ID_9F3IT7MU,,15:36:44.677624,1,2,14
0,3,ID_E2J0CTC3,,19:03:47.771401,1,4,29
0,1,ID_COLK9TY8,,09:35:53.467072,1,3,5
0,0,ID_8QTLHX6D,,10:35:10.267204,1,4,14
0,3,ID_F43UDR01,,13:27:10.761592,1,11,22
0,1,ID_RSM1KOMY,,20:30:36.629034,1,5,24
0,1,ID_EPY6QKPT,,19:31:27.058234,1,3,4
0,1,ID_TJJV3UQH,,22:22:59.774279,1,3,5
0,1,ID_FN3VCPDF,,10:11:01.903191,1,5,6
1,3,ID_RL77FRBZ,,15:37:57.011588,1,2,24
0,3,ID_7UWE1KNF,,01:51:01.331690,1,4,22
0,0,ID_DOY427ED,,09:19:51.629612,1,2,15
0,0,ID_YTYO6YR1,,21:28:59.497344,1,3,5
0,0,ID_HIZGX851,,04:30:18.784297,1,5,16
0,0,ID_E9JA2XX3,,11:19:03.574332,1,3,19
0,0,ID_D2C3M12N,,16:55:46.644071,1,2,26
0,3,ID_1HBY5IJ0,,12:33:16.129749,1,5,12
0,0,ID_6CLLQV3B,,17:09:40.124719,1,2,20
0,0,ID_M4ZZ65I1,,13:37:37.254874,1,4,8
0,1,ID_YCJJ4XL2,,14:14:26.077813,1,3,4
0,0,ID_7Y58ZYRQ,,09:45:23.341906,1,4,29
0,1,ID_AISMQKCR,,08:51:35.733726,1,3,29
0,0,ID_7VGC8NWU,,19:39:31.080042,1,5,5
0,0,ID_SMOSJ5F0,,13:03:25.601727,1,2,28
0,0,ID_J28O23AU,,07:50:37.441175,1,5,12
0,3,ID_9IHF8KP1,,13:19:00.961858,1,5,4
0,3,ID_F0PUIUGY,,08:38:55.116665,1,5,26
0,0,ID_62PEKLVA,,12:30:04.140276,1,2,15
0,0,ID_6EV3GBIX,,08:55:13.180349,1,4,30
0,1,ID_T4OAV1GE,,10:20:58.624168,1,2,25
0,0,ID_TNIY8SHO,,19:41:33.909077,1,4,19
0,0,ID_4Z8IPSV0,,19:54:48.628552,1,4,9
0,0,ID_IF2FEE3T,,05:38:37.727279,1,3,5
0,0,ID_3XUIC08Z,,06:19:01.139924,1,2,21
0,3,ID_C43CL941,,18:32:58.328481,1,11,18
0,1,ID_0SBKD712,,11:00:14.495999,1,3,29
0,0,ID_PKBFTHEV,,16:21:26.774459,1,3,9
0,0,ID_JKJ7N09T,,10:50:03.423778,1,2,19
0,3,ID_28NUOVDL,,07:36:34.282351,1,1,22
0,0,ID_3AH5OCFL,,07:41:02.792606,1,4,9
0,0,ID_656OKIVI,,08:36:36.130011,1,3,1
0,0,ID_VJ63UZII,,03:23:12.711014,1,5,20
0,0,ID_2B1C83LX,,16:07:03.412691,1,5,4
1,0,ID_QV4DLP3B,,19:14:38.224390,1,3,9
0,0,ID_Q4NU2MFS,,08:57:59.600328,1,3,29
0,1,ID_SHN5KKGD,,17:26:06.325390,1,1,23
0,1,ID_8AX7EUCY,,07:50:12.449332,1,4,21
0,0,ID_4R1FQ5TG,,11:03:19.001075,1,5,11
0,0,ID_VOJFIQEF,,19:00:43.264002,1,2,25
0,1,ID_PSUXW6PE,,08:13:35.521864,1,5,12
0,3,ID_PPWNK35Q,,10:45:51.521131,1,4,26
0,3,ID_BC780EUC,,21:57:30.218808,1,12,16
0,0,ID_W8R4QFBE,,20:57:00.224322,1,3,2
0,1,ID_CRAG2DWS,,20:15:43.458892,1,2,27
0,3,ID_2Z6H7N4F,,12:59:40.763028,1,11,5
0,0,ID_8BUNIYW8,,05:39:55.834845,1,2,25
0,1,ID_3RMEQW21,,11:49:59.636443,1,5,6
0,0,ID_6ZTUVJYO,,05:20:36.979620,1,2,21
0,1,ID_Q6T7LLNQ,,16:22:13.318321,1,2,15
0,0,ID_FMI5MXML,,08:44:00.311790,1,5,2
0,1,ID_VQ3NAFQR,,20:39:36.908416,1,2,27
0,0,ID_8WPK6S57,,19:03:57.778846,1,3,4
0,0,ID_H33H0AR1,,14:37:34.691079,1,2,19
0,1,ID_TAVBCAPP,,08:47:58.041934,1,4,14
0,0,ID_D8CWJJUS,,15:29:08.713822,1,2,14
0,1,ID_U54DR18A,,12:38:15.761171,1,3,26
0,0,ID_ZG0A71OZ,,11:29:11.453113,1,2,19
0,0,ID_EYR44VRI,,17:12:37.336951,1,5,7
0,1,ID_THZUDIVX,,08:01:35.879092,1,5,26
0,1,ID_ZC8PP93P,,15:04:44.153047,1,5,18
0,1,ID_0528E58X,,07:21:17.376726,1,2,25
0,0,ID_MX0G5PD3,,13:52:50.121784,1,11,5
0,3,ID_FEJNQPIJ,,12:24:56.864028,1,5,5
0,0,ID_AJQ3HIJN,,13:14:08.620300,1,2,14
0,1,ID_X4ZR2G0J,,14:54:37.861262,1,4,27
0,0,ID_13M8UMKO,,17:23:06.914868,1,5,11
0,3,ID_POWJKO8H,,14:49:52.676205,1,12,24
0,0,ID_OCDYMMC7,,00:36:27.496107,1,4,17
0,1,ID_O6XC353U,,20:37:56.772000,1,3,9
0,0,ID_88J9K4DJ,,19:14:47.407340,1,5,13
0,0,ID_ZRLGNAU8,,16:48:47.914786,1,5,19
0,0,ID_DB6822O5,,16:09:13.539344,1,2,13
0,0,ID_T4SPV3PY,,07:46:09.257106,1,5,15
0,1,ID_7OE9GMCZ,,18:15:11.516262,1,2,29
0,0,ID_QFV0YWJ2,,19:34:40.270445,1,2,13
0,0,ID_B7N5B7TV,,06:21:43.786190,1,4,8
0,3,ID_4DLQQ5KP,,08:42:10.821078,1,5,14
0,0,ID_GA3KC0Y3,,07:36:11.535414,1,2,29
0,3,ID_WKKK1IUT,,06:23:53.857405,1,5,20
0,0,ID_Z0QT6244,,07:57:08.885230,1,3,23
0,0,ID_IIJMXHHE,,14:40:14.029661,1,3,3
0,1,ID_NDDQ0Z50,,04:33:00.006926,1,3,2
0,3,ID_4I4FWOZ7,,16:04:01.187510,1,4,29
0,1,ID_DTJLX6L6,,14:04:43.956313,1,2,30
0,1,ID_AKLSZVXG,,22:07:23.781582,1,5,26
0,3,ID_10ZY4QFU,,01:39:37.712980,1,5,1
0,0,ID_SHT3ELYW,,17:58:16.930134,1,4,9
0,0,ID_IB6MO97R,,17:55:09.113959,1,5,9
0,1,ID_TWQ6EHV6,,15:02:11.600680,1,3,4
0,0,ID_SAD4FM9P,,12:53:51.483468,1,4,8
0,1,ID_UV73KEGO,,10:19:47.308948,1,3,29
0,1,ID_YAL1T1TZ,,13:54:57.424857,1,3,26
0,3,ID_35KIDFXW,,06:43:34.052151,1,12,7
0,0,ID_EBFA5KVL,,15:57:38.614868,1,3,29
0,0,ID_ANGPT0HL,,00:46:56.853114,1,4,13
0,0,ID_U3ICTHT2,,05:42:31.484663,1,2,15
0,0,ID_M0E0KKGG,,10:14:34.677544,1,3,2
0,1,ID_CD4GPQTC,,18:32:31.932957,1,3,5
0,1,ID_6L5LHR2X,,08:21:36.175732,1,4,19
0,1,ID_1GCNNDAF,,12:14:57.524603,1,3,9
0,0,ID_SWQVATC9,,15:48:42.005813,1,3,6
0,0,ID_SZA20XV0,,09:24:35.115302,1,2,22
0,0,ID_12QGF85X,,16:17:44.233402,1,2,3
0,1,ID_RRAJMWC2,,11:11:35.857548,1,5,20
0,1,ID_4180NEUC,,14:26:34.775020,1,3,3
0,0,ID_2SP481X6,,09:56:43.856882,1,2,26
0,0,ID_40ZL9KII,,20:53:41.397032,1,3,7
0,3,ID_MHTD6KXK,,01:44:55.094039,1,5,4
0,0,ID_Z33XCY3Z,,08:16:09.914440,1,4,30
0,1,ID_TK7JACOH,,06:22:15.299612,1,5,8
0,0,ID_X1BVX5SP,,16:52:02.112821,1,4,23
0,0,ID_5LPAH0TC,,13:11:08.067679,1,3,3
0,3,ID_PB4X3H0F,,16:19:19.865882,1,5,4
0,3,ID_CG7PMWM3,,14:30:53.632012,1,5,25
0,0,ID_U6UYR3ZY,,11:09:58.449686,1,4,5
0,3,ID_6FINT15G,,17:00:39.832200,1,2,19
0,0,ID_R7PMMANF,,09:03:17.702203,1,4,25
0,0,ID_AHIDFVS3,,19:04:23.436991,1,4,7
0,3,ID_FMDA923H,,15:50:21.485478,1,11,26
0,3,ID_IPRJVXQC,,10:34:03.126102,1,5,12
0,1,ID_BEEJQ1BI,,12:25:36.119229,1,3,5
0,0,ID_JDMLPBCO,,11:48:32.546286,1,5,15
0,0,ID_MAXOM6TG,,11:02:11.586838,1,12,25
0,3,ID_0A6G3SC4,,07:32:43.307532,1,5,4
0,1,ID_IJ3L85ZK,,15:27:36.277871,1,11,21
0,0,ID_BC9XLKUH,,09:34:34.376992,1,3,29
0,0,ID_J83A0S5Y,,19:13:16.493232,1,4,27
0,0,ID_51Q1NWJ9,,10:12:37.108454,1,2,19
0,0,ID_P6OF71R2,,21:57:37.058668,1,2,25
0,0,ID_CIOMLWH7,,12:41:09.492352,1,5,9
0,3,ID_AEIPTNDT,,20:53:40.370654,1,2,3
0,3,ID_SNW6BVYG,,13:48:09.341882,1,4,6
0,0,ID_K495W755,,14:08:24.914196,1,2,21
0,0,ID_SXG1CYOM,,19:11:25.414214,1,2,13
0,3,ID_1IBT7J6W,,05:50:03.944605,1,2,19
0,0,ID_M51T2OEL,,09:07:11.259115,1,5,11
0,3,ID_8N5X0P5M,,10:15:02.960780,1,5,6
0,0,ID_DTGVLCJC,,21:27:12.279336,1,2,27
0,1,ID_FBDUGKLC,,19:55:53.767267,1,3,4
0,1,ID_X8DZXIC4,,14:52:29.457048,1,5,18
0,3,ID_DFWQLA50,,16:36:16.658193,1,2,20
