User_ID_Next_month_Activity,Active
ID_KKT21L7K_Month_5,0
ID_E0VU05W5_Month_5,0
ID_ILCHUOII_Month_5,0
ID_0P9QVMWP_Month_5,0
ID_Z3JY7E16_Month_5,0
ID_10ZYSNRN_Month_5,0
ID_Q9ZVIB9H_Month_5,0
ID_LIKY9B8Q_Month_5,0
ID_QYQ67BO4_Month_5,0
ID_1F9RPRNO_Month_5,0
ID_IXQE9235_Month_5,0
ID_FIVIIS6Q_Month_5,0
ID_RSYBV0YC_Month_5,0
ID_QDJ6MFE9_Month_5,0
ID_3SHWEW93_Month_5,0
ID_CFBF2U93_Month_5,0
ID_AMHYTYD2_Month_5,0
ID_09VNZYNC_Month_5,0
ID_S9C0HJQG_Month_5,0
ID_5TTRXIBK_Month_5,0
ID_FTZ49R8Q_Month_5,0
ID_5WN0IWQP_Month_5,0
ID_4FGTJQUD_Month_5,0
ID_CWYLA2YL_Month_5,0
ID_Q71GJC58_Month_5,0
ID_BGHAA6PW_Month_5,0
ID_TDWETOFX_Month_5,0
ID_4VZMXWJS_Month_5,0
ID_65OT6NPW_Month_5,0
ID_E6PCJFKC_Month_5,0
ID_JQP4EE1O_Month_5,0
ID_L1IPJRQH_Month_5,0
ID_6HGLYP55_Month_5,0
ID_Q692GLS4_Month_5,0
ID_XBPGZ1TC_Month_5,0
ID_ULC23NWF_Month_5,0
ID_F9PSJK8N_Month_5,0
ID_6I4DZAAW_Month_5,0
ID_3RNQAGF1_Month_5,0
ID_JXYBB5Z1_Month_5,0
ID_IOITWCVS_Month_5,0
ID_DAZKDON1_Month_5,0
ID_40LPUBOA_Month_5,0
ID_GFFHGMMR_Month_5,0
ID_0RFOJNNC_Month_5,0
ID_Z4K83WJE_Month_5,0
ID_4OGC7OJE_Month_5,0
ID_C6ZX0UXA_Month_5,0
ID_U1PV6K98_Month_5,0
ID_YW4FGYBF_Month_5,0
ID_S8QBM278_Month_5,0
ID_74TQK94F_Month_5,0
ID_RXSEM5JF_Month_5,0
ID_MFZ4J5NZ_Month_5,0
ID_HYXXQDAT_Month_5,0
ID_RU160RAG_Month_5,0
ID_1JT8ES9L_Month_5,0
ID_UUXTASVU_Month_5,0
ID_0ZTV3N79_Month_5,0
ID_JT0QBZV9_Month_5,0
ID_2NOOHW4L_Month_5,0
ID_SNW6BVYG_Month_5,0
ID_NI833K4J_Month_5,0
ID_BVVWPXRE_Month_5,0
ID_595QVR5H_Month_5,0
ID_E24DDH2S_Month_5,0
ID_NRMRB6RL_Month_5,0
ID_48R0M1O5_Month_5,0
ID_T6G5Z3N7_Month_5,0
ID_4LMTP9PS_Month_5,0
ID_8LSZCYKD_Month_5,0
ID_R6FZNUB9_Month_5,0
ID_P9YKWVFN_Month_5,0
ID_XRT824SU_Month_5,0
ID_8MEPFJQ6_Month_5,0
ID_BKJF7G82_Month_5,0
ID_5LI1ODPS_Month_5,0
ID_B7N5B7TV_Month_5,0
ID_TK1P9UH0_Month_5,0
ID_XRZOKN1Q_Month_5,0
ID_QDO2RKYJ_Month_5,0
ID_KGOIWOQM_Month_5,0
ID_R9D2TJ2L_Month_5,0
ID_RXIV6TQM_Month_5,0
ID_1I2YTAS9_Month_5,0
ID_XTEGR72A_Month_5,0
ID_8AX7EUCY_Month_5,0
ID_W8MCT8YD_Month_5,0
ID_43NVKW5C_Month_5,0
ID_24VSGVK3_Month_5,0
ID_JCHOO9ZV_Month_5,0
ID_82Q7XSUA_Month_5,0
ID_GC2TLOSB_Month_5,0
ID_O7K125TA_Month_5,0
ID_D6BV83ZP_Month_5,0
ID_ZVWPJ7YQ_Month_5,0
ID_PJ633HPS_Month_5,0
ID_ZMDF8ARY_Month_5,0
ID_AYBTAOKB_Month_5,0
ID_2FM6ZB2I_Month_5,0
ID_XDH7U2RF_Month_5,0
ID_3ZJIC4CD_Month_5,0
ID_W4QOV3EN_Month_5,0
ID_L15XZ21Z_Month_5,0
ID_S3W3VM2W_Month_5,0
ID_VTWGITIF_Month_5,0
ID_T236LQHY_Month_5,0
ID_WCEACQJL_Month_5,0
ID_INVHU3GH_Month_5,0
ID_G2TNSZ08_Month_5,0
ID_P3B83LIZ_Month_5,0
ID_JKV70QCQ_Month_5,0
ID_1Y7ME1HK_Month_5,0
ID_WL23F4VO_Month_5,0
ID_800ZJKIZ_Month_5,0
ID_CRG6PULO_Month_5,0
ID_BA07CXKR_Month_5,0
ID_6RZONDQU_Month_5,0
ID_ZQM6PUGO_Month_5,0
ID_0515GXRL_Month_5,0
ID_0ZTTMU0R_Month_5,0
ID_NPSDW3DM_Month_5,0
ID_U6UYR3ZY_Month_5,0
ID_NYAPWC8R_Month_5,0
ID_FZ6VGKH9_Month_5,0
ID_ED89ZSII_Month_5,0
ID_ZPNYCMS9_Month_5,0
ID_8QTLHX6D_Month_5,0
ID_K6S7BZIR_Month_5,0
ID_ES1DGUHZ_Month_5,0
ID_HLRMGLVG_Month_5,0
ID_W4G1S7RA_Month_5,0
ID_CHO0IKVO_Month_5,0
ID_G26KULD9_Month_5,0
ID_U5U9QW3H_Month_5,0
ID_2ZISW2SN_Month_5,0
ID_TNIY8SHO_Month_5,0
ID_WAVXILN0_Month_5,0
ID_11CVRFHH_Month_5,0
ID_M6JSE1WR_Month_5,0
ID_AAN7J2XE_Month_5,0
ID_70IBMPOX_Month_5,0
ID_PPWNK35Q_Month_5,0
ID_CBYB0G4W_Month_5,0
ID_3BRJHKFY_Month_5,0
ID_EDFBA2YG_Month_5,0
ID_1Z9OHWNL_Month_5,0
ID_9WICE2NZ_Month_5,0
ID_49L929BY_Month_5,0
ID_0M2LXT1A_Month_5,0
ID_AWHTO0TF_Month_5,0
ID_NF29RMXO_Month_5,0
ID_UNL4OUOZ_Month_5,0
ID_JKK24RQL_Month_5,0
ID_A115ZIJD_Month_5,0
ID_5U2KGNJZ_Month_5,0
ID_S7FSK0H4_Month_5,0
ID_FHFGU4HU_Month_5,0
ID_N1AIFUN1_Month_5,0
ID_ZFQYQOK5_Month_5,0
ID_RWJFVPPK_Month_5,0
ID_5MOE6KE5_Month_5,0
ID_QAA6E0U8_Month_5,0
ID_TPC672GR_Month_5,0
ID_J0QJW7WQ_Month_5,0
ID_61O53910_Month_5,0
ID_VJZSGC4O_Month_5,0
ID_EDQ9Z8EQ_Month_5,0
ID_OF22TUDI_Month_5,0
ID_QVXFGFE4_Month_5,0
ID_2CP12QAV_Month_5,0
ID_R22PA5UB_Month_5,0
ID_4QM2Y5SH_Month_5,0
ID_9VJ9BYWS_Month_5,0
ID_MK42I6TI_Month_5,0
ID_9AH69GHO_Month_5,0
ID_62JQJTY9_Month_5,0
ID_7MBCJTK2_Month_5,0
ID_P4OH0M92_Month_5,0
ID_AYCA7LB5_Month_5,0
ID_LSFO9CAR_Month_5,0
ID_OOFYHCME_Month_5,0
ID_283RMNNG_Month_5,0
ID_VQ13TRG4_Month_5,0
ID_DNTWX6QA_Month_5,0
ID_ODGRW21P_Month_5,0
ID_BIS8CDRR_Month_5,0
ID_KKUB5YS6_Month_5,0
ID_WDET43C4_Month_5,0
ID_UDFYIFSJ_Month_5,0
ID_OQV3LB2B_Month_5,0
ID_KYHQZBPC_Month_5,0
ID_KAH8N4EO_Month_5,0
ID_57LCGIQT_Month_5,0
ID_NRAXHPXA_Month_5,0
ID_8ZANPPSE_Month_5,0
ID_YAJ796U7_Month_5,0
ID_RV1HON32_Month_5,0
ID_XQE2TUZA_Month_5,0
ID_MLFYP8UG_Month_5,0
ID_P9QCMEJN_Month_5,0
ID_2TA1YUDJ_Month_5,0
ID_R44J0B6D_Month_5,0
ID_V9KCDAMP_Month_5,0
ID_NHOANVE8_Month_5,0
ID_NS2WO5HA_Month_5,0
ID_XMXTUQS1_Month_5,0
ID_68BK4HBM_Month_5,0
ID_DXGT1B0P_Month_5,0
ID_WKMKNFKQ_Month_5,0
ID_XNAACH3O_Month_5,0
ID_NTFAULZJ_Month_5,0
ID_2FDESNN9_Month_5,0
ID_J56NTG7M_Month_5,0
ID_6HIUOSWI_Month_5,0
ID_JIS24EWG_Month_5,0
ID_6L5LHR2X_Month_5,0
ID_60OMC77A_Month_5,0
ID_NP75ALZ5_Month_5,0
ID_H3N85PJS_Month_5,0
ID_PRS6FCKQ_Month_5,0
ID_6DRMNEX8_Month_5,0
ID_W3LD0KPJ_Month_5,0
ID_EW0LTOU7_Month_5,0
ID_88IGKK0R_Month_5,0
ID_Z9IZ6SZ5_Month_5,0
ID_7841YPEX_Month_5,0
ID_N6P3RUE8_Month_5,0
ID_3W7LBBS9_Month_5,0
ID_8JCW8OTR_Month_5,0
ID_MVNAS8ZQ_Month_5,0
ID_KESEOL0H_Month_5,0
ID_TAVBCAPP_Month_5,0
ID_5UB4C3YS_Month_5,0
ID_8NV1UEKN_Month_5,0
ID_RIQEAOQ5_Month_5,0
ID_T0HA92EU_Month_5,0
ID_7LS3MDFS_Month_5,0
ID_Q42J7VDT_Month_5,0
ID_BKE4JK15_Month_5,0
ID_18YQYV1S_Month_5,0
ID_DVPSC660_Month_5,0
ID_003YJHQA_Month_5,0
ID_QF51J3ZR_Month_5,0
ID_IV9X7SR0_Month_5,0
ID_4Q0ZOMKV_Month_5,0
ID_PKJPF2BW_Month_5,0
ID_FJHMOE1F_Month_5,0
ID_IIMEFD4J_Month_5,0
ID_MVLDFRDO_Month_5,0
ID_KBEG0H6H_Month_5,0
ID_6PE115DJ_Month_5,0
ID_VB8FPDMK_Month_5,0
ID_L87EEE1M_Month_5,0
ID_Z8WURK9E_Month_5,0
ID_VM7861N9_Month_5,0
ID_PIUIOL6M_Month_5,0
ID_9IMB2GX9_Month_5,0
ID_DA28I2PK_Month_5,0
ID_SOSYQMR1_Month_5,0
ID_3EUMAL35_Month_5,0
ID_0T5SOMA5_Month_5,0
ID_A0Z4OLJJ_Month_5,0
ID_OUG4YL6H_Month_5,0
ID_IHMPOZWV_Month_5,0
ID_3DUIAE1O_Month_5,0
ID_1ZORHJL3_Month_5,0
ID_QQFF8S2L_Month_5,0
ID_AIYPUNG5_Month_5,0
ID_3TLPPSHS_Month_5,0
ID_PIYBA76H_Month_5,0
ID_DTCFITPW_Month_5,0
ID_T6PHUMEX_Month_5,0
ID_7DGQND3H_Month_5,0
ID_ZWDD4T41_Month_5,0
ID_J1S1J62I_Month_5,0
ID_P4WUNF6S_Month_5,0
ID_V3PZ5ATM_Month_5,0
ID_AN7U2QVU_Month_5,0
ID_TMOMN5FT_Month_5,0
ID_0S3L3ICK_Month_5,0
ID_AXF88LD1_Month_5,0
ID_WAPWX63S_Month_5,0
ID_5NF1Z7PU_Month_5,0
ID_P3EJK3TT_Month_5,0
ID_KRR4VT40_Month_5,0
ID_ZMYEEUI3_Month_5,0
ID_WTAWV16N_Month_5,0
ID_PI5QDHKF_Month_5,0
ID_64YVBKX1_Month_5,0
ID_2UBRAIWI_Month_5,0
ID_4Z8IPSV0_Month_5,0
ID_8CGOM3QA_Month_5,0
ID_6UJKYYGS_Month_5,0
ID_20J9MCHB_Month_5,0
ID_809707X2_Month_5,0
ID_HH259MWK_Month_5,0
ID_L2R3HWJB_Month_5,0
ID_02F14MDW_Month_5,0
ID_CAHUAY2K_Month_5,0
ID_3Y0ASDZF_Month_5,0
ID_15T10E9Z_Month_5,0
ID_5C73X7JH_Month_5,0
ID_W88X1B2G_Month_5,0
ID_1ZA1HEK5_Month_5,0
ID_LOJS2AOQ_Month_5,0
ID_VDWG70DF_Month_5,0
ID_6GJMAVJH_Month_5,0
ID_JTT6I3XJ_Month_5,0
ID_KQGSKGNG_Month_5,0
ID_Y40PCCG2_Month_5,0
ID_EC2CGL7K_Month_5,0
ID_PANFDU5H_Month_5,0
ID_SXAAMGHD_Month_5,0
ID_X9HJTZ0W_Month_5,0
ID_H60AOKZD_Month_5,0
ID_WX3WW9V2_Month_5,0
ID_N5MRWNMC_Month_5,0
ID_8I7COYK8_Month_5,0
ID_MG6JXG0M_Month_5,0
ID_7UHU8V6Z_Month_5,0
ID_S774ZRDE_Month_5,0
ID_MIXZBBZA_Month_5,0
ID_B7DYBGXD_Month_5,0
ID_QQKVIXF5_Month_5,0
ID_LEKHEVWC_Month_5,0
ID_VRQ6QNW5_Month_5,0
ID_GY3IDY0H_Month_5,0
ID_181BE7VS_Month_5,0
ID_P4YTJUWL_Month_5,0
ID_5ZQH071T_Month_5,0
ID_0KSZ5WQX_Month_5,0
ID_USLSZDAD_Month_5,0
ID_4OI8ZBGG_Month_5,0
ID_J2JH9JV6_Month_5,0
ID_SVNPGFWZ_Month_5,0
ID_J4ZTRF30_Month_5,0
ID_4VZST52R_Month_5,0
ID_525OL9VG_Month_5,0
ID_NQTYAWQG_Month_5,0
ID_EL8Z1JR1_Month_5,0
ID_16A5S0T6_Month_5,0
ID_KU4X5N56_Month_5,0
ID_P8RIZFOR_Month_5,0
ID_4TY33ZYB_Month_5,0
ID_WEPUF7NM_Month_5,0
ID_TYJCCD6P_Month_5,0
ID_MAC0752W_Month_5,0
ID_P8ZO72H4_Month_5,0
ID_CMBHVBSB_Month_5,0
ID_KGAWEMK3_Month_5,0
ID_VBSQQF0P_Month_5,0
ID_E6RQ6GQ1_Month_5,0
ID_TDPTQU7J_Month_5,0
ID_ES4GDNHF_Month_5,0
ID_0L1VD9QS_Month_5,0
ID_X760RUDK_Month_5,0
ID_WCA93M8G_Month_5,0
ID_YXG500EC_Month_5,0
ID_L6WYWZ4Y_Month_5,0
ID_W1CR54MJ_Month_5,0
ID_0KPVALU5_Month_5,0
ID_7V1YDL0F_Month_5,0
ID_AN51LLNR_Month_5,0
ID_6PUTTSE0_Month_5,0
ID_QDL8A9FQ_Month_5,0
ID_RVVYJ5PS_Month_5,0
ID_EE4JO2Z6_Month_5,0
ID_FKGALUGJ_Month_5,0
ID_2HWBWNAD_Month_5,0
ID_4I4FWOZ7_Month_5,0
ID_6GNJLUCR_Month_5,0
ID_G23GVFJH_Month_5,0
ID_KTKX4RRC_Month_5,0
ID_3EJM538W_Month_5,0
ID_SEQWNO1Q_Month_5,0
ID_YLVK3UT1_Month_5,0
ID_DUF9AWSX_Month_5,0
ID_9VI30HZG_Month_5,0
ID_EMLHOUUM_Month_5,0
ID_3LQIO1HU_Month_5,0
ID_M6M49BTK_Month_5,0
ID_RD0Z1464_Month_5,0
ID_B26LFJJ4_Month_5,0
ID_ESZA8K8W_Month_5,0
ID_R6TJUSBE_Month_5,0
ID_2L0AYP3P_Month_5,0
ID_7YVZBUNL_Month_5,0
ID_7LGHERRA_Month_5,0
ID_UBKWBHRA_Month_5,0
ID_LBIENPS4_Month_5,0
ID_6MEVSG8P_Month_5,0
ID_T3NERG4F_Month_5,0
ID_EWUOP63H_Month_5,0
ID_HC6N0QVQ_Month_5,0
ID_2LFXRIFQ_Month_5,0
ID_A4VADC1G_Month_5,0
ID_G9VRW7TJ_Month_5,0
ID_C7FNWJJ1_Month_5,0
ID_GKD1ZN6O_Month_5,0
ID_WHZMHTFI_Month_5,0
ID_3JBCB5NZ_Month_5,0
ID_W4Q3L1XK_Month_5,0
ID_BMQSZEVW_Month_5,0
ID_CBR4BT60_Month_5,0
ID_UUAEMT0S_Month_5,0
ID_Q5KZCZD4_Month_5,0
ID_ELR0CKGC_Month_5,0
ID_22V1HS7U_Month_5,0
ID_KWHW91QY_Month_5,0
ID_QMAA0FHX_Month_5,0
ID_NVD576CS_Month_5,0
ID_1AHQ2K69_Month_5,0
ID_KNZHMLSX_Month_5,0
ID_UIRKUNF6_Month_5,0
ID_SAD4FM9P_Month_5,0
ID_N59HO47N_Month_5,0
ID_4BIJUMYP_Month_5,0
ID_RJN68JKX_Month_5,0
ID_39PBR6FN_Month_5,0
ID_ZZVM2KO7_Month_5,0
ID_VXJSREY0_Month_5,0
ID_OFBP42HC_Month_5,0
ID_4SX6IJJI_Month_5,0
ID_DKSH6V6H_Month_5,0
ID_SLAAO28F_Month_5,0
ID_P4P5JH01_Month_5,0
ID_7535RJ3M_Month_5,0
ID_PAHLZD2Q_Month_5,0
ID_RJV61VJ7_Month_5,0
ID_UFM9Q9YR_Month_5,0
ID_JGJ2XOCT_Month_5,0
ID_JHGZPI0I_Month_5,0
ID_X7UE3L7I_Month_5,0
ID_EBWOQ9UI_Month_5,0
ID_K1MEE9V8_Month_5,0
ID_BLDDW7N5_Month_5,0
ID_DT5MXCC0_Month_5,0
ID_P7Y9O1HH_Month_5,0
ID_TX23VD0S_Month_5,0
ID_GFQYXIRK_Month_5,0
ID_WOKUHDGB_Month_5,0
ID_E2J0CTC3_Month_5,0
ID_9GUYYI2S_Month_5,0
ID_1RKYKM2N_Month_5,0
ID_2B2909UJ_Month_5,0
ID_J3IS9LV2_Month_5,0
ID_AN3ER8VK_Month_5,0
ID_Z41CEV5A_Month_5,0
ID_IHZ4419W_Month_5,0
ID_7AML3DAO_Month_5,0
ID_0S9M9JL0_Month_5,0
ID_21N93G9B_Month_5,0
ID_1S5AT8QI_Month_5,0
ID_J3SCL3EA_Month_5,0
ID_DH5177KL_Month_5,0
ID_Z0JO1L8H_Month_5,0
ID_M0O2REHF_Month_5,0
ID_368RETQ0_Month_5,0
ID_5DAIIW0J_Month_5,0
ID_5L73POM6_Month_5,0
ID_R2Y7NG08_Month_5,0
ID_UHV3EBM5_Month_5,0
ID_89FE9YT4_Month_5,0
ID_U27Z5G4Y_Month_5,0
ID_LUJTB0EY_Month_5,0
ID_CZ758N23_Month_5,0
ID_I2N4CS1U_Month_5,0
ID_B3ZIV7ZN_Month_5,0
ID_K4S5D5LJ_Month_5,0
ID_OCY5M91V_Month_5,0
ID_Q9PGVY8D_Month_5,0
ID_D4RV47PC_Month_5,0
ID_B9H3N6RT_Month_5,0
ID_F50XW0EE_Month_5,0
ID_PM8M3QU9_Month_5,0
ID_LK2XH0M4_Month_5,0
ID_8NJZZBI2_Month_5,0
ID_95ZHIJW7_Month_5,0
ID_774IOMIL_Month_5,0
ID_RHLBATWR_Month_5,0
ID_DHI72K3Y_Month_5,0
ID_38T9EXUY_Month_5,0
ID_TMUU3RJW_Month_5,0
ID_0SDCQ0M6_Month_5,0
ID_89LJ2QZL_Month_5,0
ID_CONM7XNU_Month_5,0
ID_C6Z0Q7BJ_Month_5,0
ID_UPBS6B3X_Month_5,0
ID_2P2FLOYA_Month_5,0
ID_MUID2J0F_Month_5,0
ID_WNY09MZT_Month_5,0
ID_B851HETA_Month_5,0
ID_JS9RG3OZ_Month_5,0
ID_E0HR7O8H_Month_5,0
ID_DV7G1DD5_Month_5,0
ID_GPOE6HKV_Month_5,0
ID_YS4Y5W5O_Month_5,0
ID_B10QS1WD_Month_5,0
ID_KAI5DAUR_Month_5,0
ID_8I5P9LC3_Month_5,0
ID_5RADT57X_Month_5,0
ID_JT5592KA_Month_5,0
ID_KOHUKP3T_Month_5,0
ID_B7P5XIYB_Month_5,0
ID_SFZYBZ7U_Month_5,0
ID_WF02HVZB_Month_5,0
ID_NP53XPQ4_Month_5,0
ID_47G5KZON_Month_5,0
ID_7F7BH0MG_Month_5,0
ID_XMTM5H0E_Month_5,0
ID_N5Q55V6H_Month_5,0
ID_MMV6OTQB_Month_5,0
ID_42B2STK3_Month_5,0
ID_CPPS4TVJ_Month_5,0
ID_SNWB1GI4_Month_5,0
ID_WAMYP7B1_Month_5,0
ID_KA5EQLJE_Month_5,0
ID_OSG83TFD_Month_5,0
ID_ONT1F0VL_Month_5,0
ID_N6CL8XP7_Month_5,0
ID_MFD286BJ_Month_5,0
ID_8VXSGURT_Month_5,0
ID_EDPHAO45_Month_5,0
ID_NNKGDGXG_Month_5,0
ID_4C563MVB_Month_5,0
ID_VGOWLZ4W_Month_5,0
ID_XLH03I72_Month_5,0
ID_DK1AYPTH_Month_5,0
ID_X7YHKW1U_Month_5,0
ID_46DUH5D1_Month_5,0
ID_6KM9VAWX_Month_5,0
ID_1QI72QPO_Month_5,0
ID_691SJBIQ_Month_5,0
ID_EOMLYHOK_Month_5,0
ID_ANYG0XSG_Month_5,0
ID_OAH3SQ98_Month_5,0
ID_GSUHZ4WK_Month_5,0
ID_TPSOBPQV_Month_5,0
ID_SRA9MO9X_Month_5,0
ID_23DINXZM_Month_5,0
ID_FZN5N3U6_Month_5,0
ID_0HT71FDZ_Month_5,0
ID_FAZNNRI4_Month_5,0
ID_R9LULZHR_Month_5,0
ID_TJ1OKSLG_Month_5,0
ID_VFJESQ2A_Month_5,0
ID_K1K1GQ50_Month_5,0
ID_VUSKHPOS_Month_5,0
ID_FG3LCW21_Month_5,0
ID_BB98D84X_Month_5,0
ID_TGM2N531_Month_5,0
ID_GAYX99PK_Month_5,0
ID_5NWY5UE7_Month_5,0
ID_HXUP13TF_Month_5,0
ID_OOQYX37K_Month_5,0
ID_B438SVZW_Month_5,0
ID_QV61GJDW_Month_5,0
ID_OEDL9VFR_Month_5,0
ID_O1BT5V5E_Month_5,0
ID_SGRKZSIL_Month_5,0
ID_ENQ05UQC_Month_5,0
ID_TGXZDTIM_Month_5,0
ID_B8FU1YUL_Month_5,0
ID_RWDCCJZ7_Month_5,0
ID_DCIOBT4K_Month_5,0
ID_H87138JJ_Month_5,0
ID_GKN09FDQ_Month_5,0
ID_ZI8JWTSV_Month_5,0
ID_T7JMQRB8_Month_5,0
ID_TXWUT34T_Month_5,0
ID_D86W2BFX_Month_5,0
ID_1XVA2H4C_Month_5,0
ID_OGJ5LSXH_Month_5,0
ID_G5IGZZQX_Month_5,0
ID_112D1G3D_Month_5,0
ID_S92MLIXT_Month_5,0
ID_4277YCO2_Month_5,0
ID_MZZZXLF4_Month_5,0
ID_J2JB1SHW_Month_5,0
ID_85OVTZQT_Month_5,0
ID_35QPCA7J_Month_5,0
ID_7MIDQA2A_Month_5,0
ID_JVFFT64T_Month_5,0
ID_O2VKRNQW_Month_5,0
ID_4NHP7PDA_Month_5,0
ID_6JG4WG8P_Month_5,0
ID_Z99MVJ91_Month_5,0
ID_WRTYQU99_Month_5,0
ID_PI8N2KJX_Month_5,0
ID_L9AHTUD7_Month_5,0
ID_BB7GLV87_Month_5,0
ID_WB6O1NFS_Month_5,0
ID_99LD9C1B_Month_5,0
